Titulo,Empresa,Localizacion,Salario,Fecha_Publicacion,Valoracion_Empresa,Descripcion_Completa,Busqueda_Ciudad,Busqueda_Puesto
Camarero/a de barra,Domestiko,España,1 mil € (Proporcionado por la empresa),+ 30 d,"3,9","Se busca profesional para atender directamente a clientes en barra y terraza. Las funciones principales incluyen la preparación y el servicio de bebidas variadas, como cafés, cócteles y cervezas, además de la preparación y entrega de tapas. También se encargará de la gestión de cobros y el uso del TPV, asegurando el orden y la limpieza tanto de la barra como de la zona de terraza.

Se requiere experiencia previa de al menos dos años en puestos similares. La persona ideal debe ser responsable, honesta y muy puntual.

Se ofrece un contrato indefinido a jornada completa. El horario puede ser de mañana, tarde o partido, adaptándose a las necesidades. La remuneración bruta mensual es de 1400 euros.",Cáceres,Todos
Empleado/a administrativo/a,Domestiko,Plasencia,No especificado,+ 30 d,"3,9","Se busca profesional administrativo con experiencia en el sector de seguros, específicamente en mediación de seguros privados. Es fundamental contar con conocimientos previos en seguros y experiencia demostrable en la gestión integral de pólizas.

Las responsabilidades abarcarán desde la tramitación de siniestros hasta el trato directo con clientes. Se requiere habilidad para manejar todo tipo de tareas relacionadas con seguros de auto, hogar, comunidades, comercios, pymes, vida y salud.

Se valorará la posesión de carnet de conducir. El puesto ofrece un contrato indefinido a jornada completa, con una remuneración acorde al convenio establecido.",Cáceres,Todos
Administrador/ a de sistemas informáticos,Domestiko,España,No especificado,+ 30 d,"3,9","Buscamos un profesional con formación en informática, ya sea un Grado Superior de FP o una titulación universitaria. Es importante tener un buen nivel de inglés, tanto hablado como escrito, y disponer del carnet de conducir tipo B.

Se valorarán conocimientos en sistemas operativos como Microsoft Windows Server (versiones 2016, 2019 y 2022) y Windows 10/11 Profesional, así como experiencia con Office 365. También se requieren habilidades en Microsoft AD, DNS, DHCP, GPO, scripts y PowerShell, además de familiaridad con Microsoft Azure y SQL Server a nivel de sistemas y mantenimiento básico, y conocimientos de redes.

Las responsabilidades principales incluirán el mantenimiento informático a niveles N2/N3 y la participación en proyectos para nuestros clientes actuales. Buscamos a alguien con experiencia, que disfrute trabajando en equipo, con ganas de aprender, compartir conocimientos, formarse continuamente y mantener una buena relación con los clientes. El puesto se desarrollará en Cáceres y sus alrededores.",Cáceres,Todos
Guardes,Domestiko,España,No especificado,+ 30 d,"3,9","La labor principal implica la vigilancia, custodia y supervisión constante de una finca y sus instalaciones. Esto incluye el control de acceso tanto para vehículos como para personas, así como la apertura y cierre de las propiedades cuando sea requerido.

Además, el puesto abarca la limpieza y preparación de las casas rústicas para su puesta a punto, junto con la atención a los huéspedes y la gestión de cualquier incidencia que pudiera surgir. Se busca a una persona dispuesta a realizar tareas físicas repetitivas y un esfuerzo considerable, incluso en condiciones climáticas desfavorables, además de labores domésticas intensivas y trabajos en el campo.

Es indispensable residir de manera permanente en la zona rural donde se ubica la propiedad, un área caracterizada por contar con servicios limitados y transporte escaso. Se ofrece un contrato indefinido con una jornada de 40 horas semanales, distribuidas según las necesidades de la finca.",Cáceres,Todos
Peón agrícola,Domestiko,España,No especificado,+ 30 d,"3,9","Se busca personal para realizar labores de campo, incluyendo la siembra, el cuidado y la recolección de diversos cultivos. Las tareas abarcarán la preparación y el mantenimiento del terreno, así como la aplicación de agua y fertilizantes necesarios para el crecimiento óptimo de las plantas.

Se requerirá el manejo y cuidado de herramientas agrícolas, además de la participación en actividades generales de la finca. Es importante seguir las normativas de seguridad establecidas para garantizar un entorno de trabajo seguro para todos.

Se valorará la experiencia previa en el sector agrícola y los conocimientos generales sobre las labores del campo. Se busca una persona responsable y puntual, sin que se exija una formación académica específica. La posesión de carnet de conducir será un plus.",Cáceres,Todos
Dependiente de comercio,Domestiko,Moraleja,No especificado,+ 30 d,"3,9","Se necesita dependiente para ferretería en Moraleja. Las funciones principales del puesto incluirán la atención al cliente, la organización del stock y la reposición de productos en tienda. Se valorará experiencia previa en puestos similares.

El puesto contempla un contrato temporal inicial, con la posibilidad real de pasar a un contrato indefinido. La jornada laboral será completa, asegurando dedicación y compromiso.

Las condiciones salariales se ajustarán a lo estipulado por el convenio colectivo del sector, garantizando una remuneración justa por el desempeño de las tareas.",Cáceres,Todos
Recepcionista,Domestiko,España,No especificado,+ 30 d,"3,9","Se requiere una persona para el puesto de recepcionista en un hotel boutique de 4 estrellas situado en Villamiel. Las responsabilidades principales incluyen la atención directa a los huéspedes, gestionando procesos como el check-in y el check-out de manera eficiente y amable. Además, se encargará de las reservas, la gestión del correo y las llamadas telefónicas, así como de proporcionar información turística relevante a los visitantes. Será necesario también el manejo del sistema de gestión WuBook.

Para este puesto, es indispensable contar con un permiso de conducir tipo B y una experiencia demostrable de al menos tres años en funciones similares de recepción. Dada la naturaleza de la clientela del hotel, se valora especialmente que la persona tenga un buen entendimiento de las costumbres, preferencias e idioma de Norteamérica, así como experiencia previa trabajando con este tipo de público.

Se propone un contrato laboral indefinido con una jornada de trabajo completa. La remuneración se ajustará a lo estipulado por el convenio colectivo aplicable.",Cáceres,Todos
Recepcionista de noche,Domestiko,España,No especificado,+ 30 d,"3,9","Se busca una persona para cubrir el puesto de recepcionista nocturno, con un contrato de interinidad a jornada completa. El horario de trabajo será de lunes a domingo, de medianoche a las ocho de la mañana.

Es necesario contar con experiencia previa en un puesto de recepción similar y disponer de titulación media.

Se valorará positivamente que la persona candidata posea carnet de conducir y conocimientos de otros idiomas, lo que podría ser una ventaja adicional para el desempeño del puesto.",Cáceres,Todos
Auxiliar administrativo,iusTime,España,No especificado,+ 30 d,"3,9","AGRUPACIÓN IUSTIME


Cáceres



Experiencia

Al menos 1 año de experiencia

Salario

Retribución sin especificar

Área - Puesto

Administrativos y secretariado

Auxiliar Administrativo/a
Auxiliar de Administración de Personal
Categoría o nivel

Empleado/a

Vacantes

1

Inscritos

567

Contrato

Contrato Formativo

Jornada

Completa


Proceso de selección continuo.

Funciones

Las propias de una asesoría laboral: cursar altas y bajas en seguridad social, realizar contratos de trabajo, nóminas, liquidaciones, etc.

Requisitos

Disponibilidad inmediata",Cáceres,Todos
Auxiliar de comercio,Domestiko,España,No especificado,+ 30 d,"3,9","Se busca personal para realizar tareas de empaquetado, colocación y limpieza en el área de comercio. Es fundamental contar con una persona responsable y con experiencia previa en este sector.

Valoramos especialmente la candidatura de personas que se encuentren entre los 55 y 60 años de edad, ya que consideramos que su trayectoria puede aportar un gran valor al puesto.

Se ofrece un contrato indefinido a jornada completa, con una remuneración salarial que se ajustará a lo establecido en el convenio sectorial vigente.",Cáceres,Todos
Gestor/a cultural,Domestiko,España,No especificado,15 días,"3,9","Se busca una persona para la gestión cultural en Pozuelo de Zarzón, Cáceres. Es requisito indispensable contar con una titulación universitaria de grado o equivalente.

Además, se valorará positivamente tener formación específica en gestión cultural, ya sea un máster, curso o un grado universitario directamente enfocado en esta área.

Esta es una oportunidad para desarrollar funciones relacionadas con la dinamización y organización de actividades culturales en la localidad.",Cáceres,Todos
Técnico/a superior en comunicación y márketing,Domestiko,España,35 mil € (Proporcionado por la empresa),9 días,"3,9","En Cáceres, se busca profesional con titulación en Periodismo, Ciencias de la Información, Comunicación o Marketing.

Se requiere capacidad de expresión oral y escrita en español e inglés (nivel C1), valorándose otros idiomas. Se apreciará experiencia en materiales de difusión, edición y redacción de textos, así como en comunicación de actividades. Es necesario tener conocimientos de fotografía, informática y nuevas tecnologías aplicadas a la comunicación, además de saber trabajar en equipo y mostrar disposición al aprendizaje. Se valorarán conocimientos sobre la Ley de Propiedad Intelectual, aspectos legales de la actividad cultural y la reproducción de obras de arte, así como interés por el arte y la cultura.

Las funciones incluirán la planificación de la comunicación, el diseño de acciones para la imagen corporativa y programas de difusión. También se encargará de generar, redactar y actualizar contenidos para diversos medios y plataformas, organizar actividades y eventos, y gestionar directorios y archivos del área de comunicación. Se colaborará en la parte técnica de contrataciones y en el control de calidad, además de registrar la entrada y salida de comunicaciones y atender al público.

Se ofrece un contrato temporal de aproximadamente 8 meses por sustitución, con un horario de 8 a 15 horas y un salario bruto anual de 35.063 euros.",Cáceres,Todos
Administrativo/a Plasencia,Seguros Atocha,Plasencia,No especificado,2 días,"3,9","Descripción

¡Seguros Atocha te está buscando!





Estamos en la búsqueda de un/a Administrativo/a que se una a nuestro equipo. Somos una empresa líder en el sector de seguros y estamos buscando a alguien entusiasta y con habilidades para contribuir a nuestro crecimiento continuo.


¿En qué consiste el puesto?


Como administrativo/a en Seguros Atocha, tu misión será gestionar todas las tareas administrativas de nuestra oficina. Estamos buscando a una persona organizada y con experiencia. Tus responsabilidades serán:




Gestión de tareas administrativas colaborando y dando apoyo a la red comercial y dando respuesta a los clientes asignados a la oficina
Cobro de recibos
Realización de presupuestos
Grabación de pólizas


¿Qué te ofrecemos?

Contrato estable
Horario de lunes a viernes de 9 a 14 y dos tardes a la semana (martes y jueves de 9 a 14 y de 16:30 a 19:30 horas)
Un ambiente de trabajo estimulante y dinámico.


Requisitos

Experiencia previa de al menos 1 año en tareas administrativas, imprescindible en sector seguros y con seguros de decesos
Orientación al logro de objetivos y capacidad para trabajar de manera autónoma.
Persona organizada
Manejo de paquete Office (Excel y Word)


Si eres una persona motivada y cumples con los requisitos mencionados, únete a nuestro equipo y aprovecha esta excelente oportunidad para crecer profesionalmente.


¡Esperamos saber de ti!",Cáceres,Todos
Dependiente/a de supermercado,Domestiko,España,No especificado,+ 30 d,"3,9","Se busca personal para supermercado con experiencia previa en puestos similares.

Es imprescindible contar con carné de conducir y vehículo propio para poder desempeñar las funciones del puesto de manera eficiente. Se ofrecerá un contrato indefinido con jornada completa.

Las condiciones salariales se ajustarán a lo estipulado en el convenio colectivo del sector.",Cáceres,Todos
Camarero/a media jornada,Domestiko,España,No especificado,3 días,"3,9","Se busca camarero/a para trabajar en Cáceres.

Las funciones a desempeñar serán las propias del puesto de camarero, incluyendo la atención al cliente, el servicio de mesas y la preparación del local.

Se requiere una experiencia previa de al menos un año en un puesto similar. Se ofrece un contrato laboral indefinido de 20 horas semanales, con jornada continua. El salario se ajustará a lo establecido en el convenio colectivo aplicable.",Cáceres,Todos
Expendedor/a de combustible,Domestiko,España,No especificado,+ 30 d,"3,9","Se busca una persona con gran motivación para desempeñar las funciones propias de atención al cliente en el expendio de combustible. La posición implica un trato directo y amable con los usuarios, asegurando una experiencia satisfactoria en cada visita.

El puesto requiere una jornada completa de trabajo. Además, se trabajará a turnos, lo que implica cierta flexibilidad en el horario para cubrir todas las necesidades del servicio.

Es fundamental la disposición y el ánimo para realizar las tareas asociadas a la atención y el servicio en la estación de servicio.",Cáceres,Todos
Camarero/a,Domestiko,Plasencia,No especificado,+ 30 d,"3,9","Se busca profesional para cubrir el puesto de camarero/a. Las responsabilidades principales incluirán la atención directa a los clientes, tanto en la barra del establecimiento como en la zona de terraza, asegurando una experiencia positiva y eficiente.

La persona ideal deberá contar con formación y experiencia previa demostrable en el sector de la hostelería. Se valora el conocimiento del oficio y la habilidad para desenvolverse con soltura en un entorno dinámico.

Se ofrece un contrato de carácter indefinido, con una jornada laboral completa. La remuneración se ajustará a lo estipulado por el convenio colectivo aplicable al sector.",Cáceres,Todos
Comercial,Domestiko,España,No especificado,+ 30 d,"3,9","Buscamos una persona proactiva para un puesto de comercial en Casar de Cáceres, dentro del sector servicios. Las responsabilidades clave incluirán la ejecución de diversas tareas comerciales, asegurando el mantenimiento y la fidelización de la cartera de clientes ya existente.

Además, el rol implicará brindar apoyo al equipo comercial en la fundamental labor de captar nuevas cuentas. Ocasionalmente, se requerirá la participación en actividades de prospección para identificar oportunidades de negocio y ampliar nuestra base de clientes.

La gestión documental será una parte importante del día a día, así como ofrecer una atención al cliente de calidad. La jornada laboral es completa, de 40 horas semanales, e incluye todos los descansos legales establecidos.


Valorable experiencia en el sector flores y plantas y también en el sector perecederos.
Buscamos a una persona dinámica y proactiva.
Valorable residencia cercana al puesto de trabajo.
Disponer de vehículo para llegar a las instalaciones.
GM/GS en comercio o similar finalizado.",Cáceres,Todos
Peones agrícolas,Domestiko,España,No especificado,+ 30 d,"3,9","Se buscan peones agrícolas con experiencia para trabajar en una explotación de frutales en Tejeda de Tietar. Las tareas principales incluirán el cultivo, la poda y el mantenimiento general de almendros.

Se valorará positivamente que los candidatos sepan manejar maquinaria agrícola.

Se proporciona un contrato a jornada completa y el salario se ajustará a lo establecido por convenio.",Cáceres,Todos
Operario/a lavandería,Domestiko,Plasencia,No especificado,+ 30 d,"3,9","Se busca una persona para trabajar en el área de lavandería industrial en Plasencia, Cáceres. Las funciones principales incluirán el manejo de la maquinaria de lavado industrial, asegurando la correcta limpieza de las prendas.

Además, se encargará del proceso de secado y planchado de la ropa, garantizando que quede en perfectas condiciones. También participará en la descarga y organización de las prendas una vez finalizados los ciclos de tratamiento.

El puesto es a jornada parcial, con una dedicación de 5 horas diarias, de lunes a sábado. El horario previsto es en turno de tarde, entre las 14:00 y las 19:00 horas, y se respetarán los descansos legales correspondientes.


Experiencia de al menos 6 meses en puesto similar.
Buscamos a una persona responsable y proactiva.
Valorable residencia cercana al puesto de trabajo.
ESO finalizada",Cáceres,Todos
Administrativo/a,Domestiko,España,No especificado,3 días,"3,9","Se busca persona para puesto administrativo con funciones contables en Cáceres.

Se requiere experiencia demostrable en contabilidad, además de titulación de Técnico en Gestión Administrativa, Técnico Superior en Administración y Finanzas, o una diplomatura, grado o licenciatura vinculada al ámbito contable.

Se ofrece contrato indefinido a jornada completa, con un horario distribuido en mañana y tarde. El salario se ajustará a lo estipulado en el convenio colectivo aplicable.",Cáceres,Todos
