Titulo,Empresa,Localizacion,Salario,Fecha_Publicacion,Valoracion_Empresa,Descripcion_Completa,Busqueda_Ciudad,Busqueda_Puesto
CURSO – EXCEL 2016 (BÁSICO Y AVANZADO),Fundación Prode,Pozoblanco,No especificado,+ 30 d,"4,2","Detalles del trabajo

Estudios
ESO

Discapacidad
Sin Discapacidad

Experiencia
Sin experiencia

Salario
No remunerado

Sector
Otros
Descripción del trabajo

Desde Fundación Prode, buscamos personas interesadas en la realización del nuevo curso de MS EXCEL 2016 (BÁSICO Y AVANZADO).

Es un curso dirigido a trabajadores/as que pertenezcan a empresas de economía social, y/o personas desempleadas que puedan estar interesadas.

CARACTERÍSTICAS principales de la formación:

Metodología -> PRESENCIAL/VIRTUAL
Duración -> 50 HORAS totales.
Horario de
Fecha de realización, finales del mes de

CONTENIDOS:

MS EXCEL 2016 BÁSICO:

Conocimiento y manejo de la hoja de cálculo electrónica Excel – Guardar y abrir archivos – Formatos de celda – Realizar cálculos – Funciones – Gráficos – Hojas de cálculo – Protección: bloqueo de datos – Diseño e impresión

MS EXCEL 2016 AVANZADO:

Conocimiento y manejo avanzado de la herramienta Excel.
Trabajo con bases de datos.
Tablas de datos.
Tablas dinámicas y gráficos dinámicos.
Compartición de archivos. • Edición avanzada de datos en gráficos.
Macros.

En caso de estar interesado/a puedes presentar tu candidatura a través de este anuncio, a través del correo electrónico -> infoescuelaprofesional@prode.es, o puedes pedir información la ESCUELA PROFESIONAL DE FUNDACIÓN PRODE, situado en C/CONQUISTADOR ORDOÑO ÁLVAREZ, 15, 14010, CÓRDOBA. 957 10 14 00",Córdoba,Todos
PEON POLIVALENTE EN CORDOBA,SUMO SERVICIOS Y SUMINISTROS CEE SL.,España,16 mil € (Proporcionado por la empresa),+ 30 d,"4,2","Peón polivalente en funciones de mantenimiento, montajes, reparaciones...

Requisitos:

Certificado de discapacidad

Experiencia en mantenimiento, fontanería, electricidad...

Formación en altura, recursos preventivos

Disponibilidad inmediata

Se ofrece:

Media jornada (jornada completa dos semanas)

Horario de 6:00 a 14:00 en semanas alternas

Contrato estable",Córdoba,Todos
Terapeuta Ocupacional en Vitalia San Rafael (Córdoba),Vitalia Home,España,No especificado,+ 30 d,"4,2","Fecha: 22 de enero de 2026

Tipo de contrato: Jornada completa

Número de vacantes: 1

Horario: Pendiente de definir

Duración: Indefinida

Perfil y competencias:

Persona resolutiva, proactiva.

Empática y con vocación por las personas mayores.

Funciones:

Valorar las capacidades y limitaciones de las personas Usuarias; así como capacidades sensoriales , superiores, sociales y Psicológicas.
Prevenir discapacidades. Anticiparse a posibles lesiones y patologías.
Elaborar y evaluar programas de tratamiento de Rehabilitación con objetivos individualizados.
Entrenar y reeducar en las actividades básicas e instrumentales de la vida diaria.
Adaptar el entorno, elaborando programas de eliminación de barreras arquitectónicas así como el asesoramiento a las familias , usuarios, y profesionales de otras areas.
Evaluar los medios y sus posibles adaptaciones.
Ayudar al individuo a reajustar sus hábitos diarios.



Requisitos:

TITULACIÓN:

Grado o Diplomatura en Terapia Ocupacional

Titulo Homologado

EXPERIENCIA en neurorrehabilitación (valorable)

INCORPORACION INMEDIATA",Córdoba,Todos
Camarera/o de Habitaciones de Hotel (Córdoba Capital) – (Discapacidad),Fundación Prode,Pozoblanco,No especificado,+ 30 d,"4,2","Detalles del trabajo

Estudios
ESO

Discapacidad
Con Discapacidad

Experiencia
Menos de un año

Salario
Sin especificar

Sector
Hostelería y Turismo
Descripción del trabajo

Fundación PRODE busca incorporar a su equipo una persona para el puesto de camarera/o de habitaciones, con certificado de discapacidad igual o superior al 33%, compatible con el puesto.

FUNCIONES:

– Limpieza general de habitaciones y baños.
– Mantenimiento del orden y la higiene en las instalaciones asignadas.

CONDICIONES LABORALES:

– Jornada parcial de 30 horas semanales.
– Horario: de 10:00 a 15:00, de lunes a domingo, según cuadrante y necesidades del servicio.
– Descansos y días festivos rotatorios, garantizando el cumplimiento de la normativa laboral.
– Fecha de inicio: 01/11/2025.
– Contrato indefinido, tras superar el periodo de prueba.

REQUISITOS:

– Experiencia mínima recomendada: 6 meses en tareas similares.

Salario bruto mensual aproximado: 1078 euros.",Córdoba,Todos
Asesor/a Comercial para Formación – Sevilla (imprescindible certificado de discapacidad),Fundación Prode,Pozoblanco,1 mil € (Proporcionado por la empresa),+ 30 d,"4,2","Detalles del trabajo

Estudios
Grado

Discapacidad
Con Discapacidad

Experiencia
2 Años

Salario
Sin especificar

Sector
Atención Sociosanitaria
Descripción del trabajo

Desde Fundación PRODE buscamos incorporar a un/a asesor/a comercial para la venta de cursos de formación, con certificado de discapacidad compatible con las funciones del puesto.

UBICACIÓN: Presencial en Sevilla capital, con posibilidad de teletrabajo.
Horario: De lunes a viernes, de 12:00 h a 20:00 h
Tipo de contrato: Indefinido
Salario: 1.480 € brutos/mes + incentivos por objetivos

Requisitos imprescindibles:

– Proactividad en la resolución de problemas
– Capacidad para el trabajo autónomo
– Habilidad en cierre de ventas y enfoque consultivo
– Orientación clara a objetivos
– Formación en Trading",Córdoba,Todos
Electricista,Geotermia Integral S.L,España,2 mil € (Proporcionado por la empresa),+ 30 d,"4,2","¡Hola! En Geotermia Integral S.L, una empresa líder en instalaciones geotérmicas, estamos buscando un Electricista para unirse a nuestro equipo. Si tienes experiencia en el campo y buscas una oportunidad para desarrollarte en una empresa dinámica y ambientalmente consciente, ¡esta podría ser tu oportunidad! Trabajar en Geotermia Integral S.L significa ser parte de una organización que está comprometida con la sostenibilidad y la innovación. Estamos deseosos de seguir creciendo y necesitamos a alguien como tú para hacerlo. ¿Estás listo para llevar tu carrera al siguiente nivel?

Tareas

La persona seleccionada en dependencia del jefe de brigada correspondiente realizará las funciones correspondientes del puesto de instalador-electricista, tratándose habitualmente de proyectos del sector residencial plurifamiliar y hotelero ubicados en Córdoba, Sevilla y Málaga.

Los trabajos de fontanería serán los habituales:

Realización de acometidas
Instalación de contadores
Instalación distribución acs
Instalación de red de evacuación
Instalación de grupos de presión
Instalaciones electricas de baja tendión
…
Requisitos


Deseable Formación en electricidad
Experiencia mínima de 1 año, deseable 3.
Horquilla salarial:

Salario mensual: 1712,43 euros brutos/mes
dietas 530 euros netos/mes (en caso de pernoctar fuera)
Alojamiento y desplazamiento: por cuenta de la empresa
Beneficios


Experiencia en proyectos residenciales u hoteleros en Andalucía.
Persona acostumbrada a desplazamientos de lunes a viernes.",Córdoba,Todos
Agente Comercial de Publicidad (TV Local),ptv telecom,España,No especificado,+ 30 d,"4,2","DESCRIPCIÓN

¿Te apasiona el mundo de la publicidad y tienes experiencia comercial? ¡Únete a nuestro equipo! Somos un canal de TV local en pleno crecimiento, comprometido con ofrecer contenidos de calidad a nuestra audiencia. Buscamos un Comercial de Publicidad proactivo, dinámico y con habilidades para gestionar la venta de espacios publicitarios en nuestros programas.

El candidato seleccionado se responsabilizará principalmente de las siguientes funciones:

– Prospectar y captar nuevos clientes para la venta de espacios publicitarios.
– Gestionar y mantener relaciones comerciales con clientes actuales, ofreciendo soluciones personalizadas.
– Negociar y cerrar contratos publicitarios, garantizando el cumplimiento de objetivos de ventas.
– Realizar seguimiento y análisis de campañas publicitarias para asegurar la satisfacción del cliente.
– Seguimiento y responsabilidad del cobro a clientes / anunciantes.

Se ofrece:
– Un entorno de trabajo dinámico y en crecimiento.
– Un paquete retributivo atractivo, con salario base más comisiones por ventas.
– Oportunidades de desarrollo profesional y crecimiento dentro de la empresa.
– Formación continua en el sector de la publicidad.

REQUISITOS NECESARIOS
Estudios mínimos

Educación Secundaria Obligatoria

Experiencia

Al menos 1 año

Imprescindible residente en

Provincia Puesto Vacante (Córdoba)

Perfil

Telecomunicaciones – Negociación – Publicidad – Dirección de equipos – Marketing – TV Local

Requisitos Mínimos
Experiencia en ventas, preferiblemente en el sector de la publicidad o medios de comunicación.
– Actitud comercial, orientación a resultados y capacidad para trabajar bajo objetivos.
– Habilidad para negociar, establecer relaciones de confianza y resolver necesidades de los clientes.
– Carnet de conducir y vehículo propio.
Requisitos Deseados

Disponibilidad inmediata.

Si cumples con los requisitos y te apasiona la venta de espacios publicitarios, ¡esperamos tu candidatura!

¡UNETE A NUESTRO EQUIPO!",Córdoba,Todos
Operario/a de Limpieza para feria de Pozoblanco,Fundación Prode,Pozoblanco,No especificado,+ 30 d,"4,2","Detalles del trabajo

Estudios
Sin estudios

Discapacidad
Con Discapacidad

Experiencia
Sin experiencia

Salario
Sin especificar

Sector
Atención Sociosanitaria
Descripción del trabajo

Desde Nuestra entidad estamos buscando limpiadores/as para la Feria de Pozoblanco.

Condiciones

7 días de trabajo.
Salario 400 euros brutos.
Turnos. Mañana tarde y noche hasta las 3:00 h horas.",Córdoba,Todos
Técnico/a económico/a en licitaciones y subvenciones para Pozoblanco “Córdoba”,Fundación Prode,Pozoblanco,18 mil € - 23 mil € (Proporcionado por la empresa),+ 30 d,"4,2","Detalles del trabajo

Estudios
Grado

Discapacidad
Sin Discapacidad

Experiencia
2 Años

Salario
entre 18.000 a 23.000

Sector
Tercer sector
Descripción del trabajo



Desde nuestra entidad estamos buscando un Técnico económico especialista en licitaciones, subvenciones y gestión de proyectos.

Formación:

Administración y Dirección de Empresas (ADE)

Ciencias Económicas.

Valorable master MBA en Dirección de Empresas.

Otras titulaciones que se puedan ajustar al perfil siempre que se acredite experiencia en la rama económica:

Licenciado en Derecho, ingeniero técnico, Ciencias políticas, Relaciones Internacionales o similar

Formación no reglada:

– Preferentemente, conocimientos en normativa de subvenciones y contratación pública, especialmente a nivel autonómico, estatal y europeo.

– Familiaridad con programas de financiación pública y programas nacionales y autonómicos.

– Formación en licitaciones, subvenciones, cálculo de costes de personal, cálculo de presupuestos, tramitaciones electrónicas, convenios colectivos, ect.

– Conocimientos en excel avanzado.

– Conocimientos en contabilidad.

– Conocimientos societarios.

Experiencia laboral:



Se valorará la experiencia de al menos 1 año en la tramitación solicitud y justificación subvenciones, tramitaciones electrónicas, temas societarios, cálculo de presupuestos, cálculos de retribuciones de personal, ect..

Experiencia en elaboración de propuestas para licitaciones públicas: Elaboración de memoria de plan de trabajo, tramitación electrónica, justificación de solvencia y documentos de adjudicación, tramitación de expedientes de clasificación, solicitud de ROLECE, búsqueda de licitaciones en la plataforma de contratación del estado y de la junta de Andalucía. Recepción de notificaciones en las plataformas, tramitación de finanzas, ect..

Manejo de herramientas para la gestión de proyectos y presupuestos (Excel avanzado, plataformas de gestión de ayudas).

Si no tienen esta experiencia, se valorará la capacidad de adquirirla.

Competencias:

Persona flexible en horarios, con capacidad analítica, proactiva, con capacidad de aprender rápido los cálculos económicos, riguroso, capaz de interpretar la normativa y los convenios colectivos de personal, capacidad de trabajar en equipo, capacitado para trabajar bajo presión, con plazos cortos y en varios proyectos a la vez.

Funciones y tareas:



Interpretación de pliegos de condiciones administrativas y técnicas de las licitaciones.
interpretación de las órdenes de bases y convocatorias de ayudas.
Redacción de memorias.
Tramitación de ayudas y licitaciones.
Cálculo de presupuestos de licitaciones y subvenciones.
Interpretación de convenios colectivos de personal.
Tramitación electrónica.
Manejo de excel avanzado.
Coordinación de equipos de trabajo.

Funciones y tareas:",Córdoba,Todos
OPERARIO/A LIMPIEZA VIARIA CON DISCAPACIDAD – FUNDACIÓN PRODE,Fundación Prode,Pozoblanco,No especificado,+ 30 d,"4,2","Detalles del trabajo

Estudios
Sin estudios

Discapacidad
Con Discapacidad

Experiencia
Menos de un año

Salario
Sin especificar

Sector
Otros
Descripción del trabajo

Desde Fundación PRODE buscamos operarios/as de limpieza viaria para la localidad de Lucena, con una discapacidad igual o superior al 33%, siempre que sea compatible con el desempeño del puesto.

Las funciones a realizar serían:

– Limpieza viaria.
– Barrido manual de calles y acerados.
– Vaciado de papeleras.

Condiciones laborales:

– Horario: Turno de mañana, de 07:00 a 13:30 h.
– Jornada: Completa, 38 horas semanales.
– Días de trabajo: De lunes a sábado.
– Descansos: Se trabaja 1 domingo cada 4 y se disfrutan 2 fines de semana completos cada 6 semanas.
– Valorable carnet de conducir.",Córdoba,Todos
RESPONSABLE DE CORNER CÓRDOBA- ECI RONDA TEJARES,Sephora,España,No especificado,+ 30 d,"4,2","Position

RESPONSABLE DE CORNER CÓRDOBA- ECI RONDA TEJARES

Profile

En Sephora inspiramos a nuestros clientes, empoderamos a a nuestros equipos y les ayudamos a convertirse en la mejor versión de sí mismos. Creamos un entorno en el que se valora a las personas y se celebran las diferencias. Cada día, nuestros equipos de todo el mundo dan vida a nuestro propósito: extender la forma en que el mundo ve la belleza potenciando lo ExtraOrdinario que hay en cada uno de nosotros.

Nos une un objetivo común: Re-Imaginar el futuro de la belleza.

Tú oportunidad:


RESPONSABLE DE CORNER CÓRDOBA - ECI RONDA TEJARES

En Sephora, la belleza consiste en sentirse visto, valorado y empoderado, tanto a nivel individual como colectivo. Es conectar de forma profunda con los demás, celebrar la diversidad y la inclusión, liberar tu potencial y marcar la diferencia cada día. Juntos, formamos parte de algo hermoso.

Desde su fundación en 1969 en Limoges, Francia, y como parte del Grupo LVMH desde 1997, Sephora ha estado revolucionando la industria de la belleza de alta gama. Hoy, Sephora sigue rompiendo moldes para cumplir su misión: promover un mundo lleno de inspiración e inclusión donde todo el mundo pueda celebrar su belleza.

Con 56.000 empleados en 35 países, incluidos más de 1000 trabajadores en España / 15.000 en Europa y Oriente Medio, conectamos a clientes y marcas de belleza dentro de la comunidad más apasionada del mundo de la belleza. Con una cuidada selección cerca de 500 marcas, además de nuestra propia línea, Sephora Collection, ofrecemos la gama más exclusiva y diversa de productos: fragancias, maquillaje, cuidado capilar, cuidado facial... y mucho más.


Disfrutarás y destacarás en este puesto si estás dispuesto/a a asumir activamente las siguientes funciones:

Contrato Indefinido 40h y paquete retributivo de variables y beneficios.
Participar en un proyecto de retail con previsión de expansión.
¡Ambiente muy divertido y dinámico!
Entorno de aprendizaje y crecimiento profesional.
OnBoarding inicial.


No dudes en postularte si cuentas con… o si eres…

Experiencia de al menos 1 año gestionando equipos.
Gestión de KPIS o indicadores de venta y orientación a resultados
Experiencia en el sector retail o cosmética.
Valorable nivel alto de inglés y/u otros idiomas.
Impulsa el crecimiento de los demás, inspira y motiva.
Aquí encontrarás:

Una comunidad en la que se valora la autenticidad, y donde la fuerza de nuestras diferencias impulsa nuestro espíritu colectivo.
Una cultura de empoderamiento, aprendizaje y desarrollo, que te ofrece las herramientas, el espacio y las oportunidades para aprender, innovar y liderar.
Un trabajo con propósito. Desde sorprender a nuestros/as clientes cada día, hasta inspirar a toda la industria, cada acción cuenta.

Únete a nosotros y forma parte de algo bonito.
En Sephora celebramos la diversidad y estamos comprometidos con crear y fomentar un entorno inclusivo para todas las personas.

En Sephora inspiramos a nuestros clientes, empoderamos a a nuestros equipos y les ayudamos a convertirse en la mejor versión de sí mismos. Creamos un entorno en el que se valora a las personas y se celebran las diferencias. Cada día, nuestros equipos de todo el mundo dan vida a nuestro propósito: extender la forma en que el mundo ve la belleza potenciando lo ExtraOrdinario que hay en cada uno de nosotros.

Nos une un objetivo común: Re-Imaginar el futuro de la belleza.

Tú oportunidad: Como parte del gran Equipo SEPHORA, disfrutarás de...

Las personas. Estarás rodeado/a de algunos de los líderes y equipos con más y mayor talento – personas con las que puedes estar orgulloso/a de trabajar.


El aprendizaje. Invertimos en la formación y el desarrollo de nuestros equipos, y tú seguirás evolucionando y desarrollando tus habilidades a través de planes de carrera personalizados.


La cultura. Como retailer de belleza líder dentro de la familia LVMH, nuestro alcance e impacto es global. La innovación está en nuestro ADN y, en Sephora, los apasionados 40.000 miembros del equipo, de nuestras 3.000 tiendas en 35 mercados, están unidos por un objetivo común: Re-Imaginar el futuro de la belleza.

Puedes dar rienda suelta a tu creatividad, porque tenemos espíritu disruptivo. Puedes aprender y evolucionar, porque te capacitamos para dar lo mejor de ti. Puedes ser tú mismo/a, porque tú eres lo que nos diferencia. Este es el futuro de la belleza. Re-Imagina tu futuro en Sephora.

Sephora se enorgullece de ser un lugar de trabajo con igualdad de oportunidades para todos. No discriminamos en el reclutamiento, la contratación, la formación, la promoción o en otras prácticas de empleo. Celebramos la diversidad y nos comprometemos a crear y fomentar un entorno inclusivo para todos los empleados.

SEPHORA
MAISON

Sephora’s stores offer passionate beauty fans across the world a privileged freedom to touch and test products since 1969.
The House provides a superior selection of quality products and always keeps pace with the latest trends.
The house is built upon the exceptional talents of its beauty professionals who create a perfect environment for adventurous clients who want to experiment and learn.
With the innovative range of products in the Sephora Collection, its distinctive stores and bold commitment to new ideas, the House is always able to surprise and delight its clients.
At every touch point with its clients, in store and online, Sephora provides an unconventional approach which has made it the most loved beauty community in the world.",Córdoba,Todos
PEÓN DE OBRA,Grupo Hermanos Martin,España,No especificado,+ 30 d,"4,2","Misión del puesto

Apoyar en la ejecución de las tareas de construcción y mantenimiento de la obra, colaborando con oficiales y mandos intermedios en labores básicas de albañilería, carga, descarga, transporte de materiales y limpieza, garantizando el cumplimiento de las indicaciones recibidas, las normas de seguridad y los plazos establecidos.

️ Funciones principales

Realizar labores auxiliares en construcción: acopio, transporte y colocación de materiales.
Preparar mezclas de mortero, hormigón y otros elementos bajo indicaciones del oficial.
Ejecutar tareas básicas de albañilería: picado, encofrado sencillo, rellenos, desescombros.
Montaje y desmontaje de andamios, entibaciones y elementos auxiliares, siempre bajo supervisión.
Mantener el orden y limpieza en la zona de trabajo.
Apoyar en la carga y descarga de herramientas, maquinaria ligera y materiales.
Cumplir con las normas de seguridad y salud laboral (uso de EPIs, señalización, manejo seguro de equipos).

Responsabilidades

Realizar las tareas asignadas con diligencia y puntualidad.
Velar por el cuidado y uso correcto de herramientas y materiales.
Garantizar la seguridad propia y la de los compañeros en el entorno de trabajo.
Comunicar incidencias, riesgos o anomalías detectadas en la obra.

Requisitos del puesto

Formación: Educación básica obligatoria.
Experiencia: Valorable experiencia previa en construcción o tareas similares.
Conocimientos: nociones básicas de albañilería y seguridad en obra.
Competencias clave: trabajo en equipo, esfuerzo físico, disciplina, atención a las instrucciones, compromiso con la seguridad.

️ Condiciones de trabajo

Trabajo en exterior, en entornos de obra.
Esfuerzo físico y manipulación de cargas.
Horario sujeto a la planificación de la obra.
Riesgos inherentes a la construcción, controlados mediante medidas preventivas y EPIs obligatorios.",Córdoba,Todos
Enfermero/a al 50% en Vitalia Delicias (Córdoba),Vitalia Home,España,No especificado,+ 30 d,"4,2","Fecha: 11 de febrero de 2026

Tipo de contrato: Tiempo parcial (50%)

Número de vacantes: 1

Horario: A determinar en la entrevista

Duración: Indefinida

Perfil y competencias:

Profesionalidad, trato cercano con residentes , don de gentes, empatía, trabajo en equipo.

Responsabilidad.

Vocación sanitaria.




Funciones:

Vigilar y atender a las personas usuarias , sus necesidades generales, humanas y sanitarias.
Preparar y administrar los medicamentos según prescripciones facultativas, especialmente los tratamientos.
Toma de presión sanguínea, pulso y temperatura.
Colaborar con el personal médico preparando el material y medicamentos que hayan de ser utilizados.
Ordenar y anotar las historias clínicas.
Atender a las personas encamadas por enfermedad, realizando cambios posturales prescritos, controlar el servicio de comidas a los enfermos y suministrando directamente a aquellos pacientes que dicha alimentación requiera instrumentalización (sonda gástrica, nasogástrica, etc)
Controlar la higiene personal de los usuarios así como los medicamentos y alimentos que tengan en sus habitaciones.
Atender las necesidades sanitarias que tenga el personal que trabaja en el centro.
Colaborar con fisioterapias en las actividades.
Realizar los pedidos de farmacia, analítica y radiología en aquellos centros donde no exista especialista.



Requisitos:

FORMACION: GRADO EN ENFERMERÍA, HOMOLOGACION Y COLEGIACION.

Se ofrece:

Contrato indefinido
Posibilidades reales de promoción interna
Salario pactado.",Córdoba,Todos
Enfermero/a en Vitalia Delicias (Córdoba),Vitalia Home,España,No especificado,+ 30 d,"4,2","Fecha: 11 de febrero de 2026

Tipo de contrato: Jornada Completa

Número de vacantes: 2

Horario: Turnos rotativos (mañana/tarde)

Duración: Indefinida

Perfil y competencias:

Profesionalidad, trato cercano con residentes , don de gentes, empatía, trabajo en equipo.

Responsabilidad.

Vocación sanitaria.




Funciones:

Vigilar y atender a las personas usuarias , sus necesidades generales, humanas y sanitarias.
Preparar y administrar los medicamentos según prescripciones facultativas, especialmente los tratamientos.
Toma de presión sanguínea, pulso y temperatura.
Colaborar con el personal médico preparando el material y medicamentos que hayan de ser utilizados.
Ordenar y anotar las historias clínicas.
Atender a las personas encamadas por enfermedad, realizando cambios posturales prescritos, controlar el servicio de comidas a los enfermos y suministrando directamente a aquellos pacientes que dicha alimentación requiera instrumentalización (sonda gástrica, nasogástrica, etc)
Controlar la higiene personal de los usuarios así como los medicamentos y alimentos que tengan en sus habitaciones.
Atender las necesidades sanitarias que tenga el personal que trabaja en el centro.
Colaborar con fisioterapias en las actividades.
Realizar los pedidos de farmacia, analítica y radiología en aquellos centros donde no exista especialista.



Requisitos:

FORMACION: GRADO EN ENFERMERÍA, HOMOLOGACION Y COLEGIACION.

Se ofrece:

Contrato indefinido
Posibilidades reales de promoción interna
Salario pactado.",Córdoba,Todos
Quality Applications Service Delivery Manager,Hitachi Energy,España,No especificado,+ 30 d,"4,2","Description

The opportunity

Hitachi Energy is currently undergoing a period of strong growth that requires significant expansion of our manufacturing base to meet the rising demand in the electrical distribution market. In addition, we have recently been through a major IT reorg that has led to the creation of the Transformer BST or Business Solution Team, that is tasked with supporting the Transformer business with its IT needs.

This is a Manager-level role that will lead a global team in the delivery and support of Transformer specific applications supporting the Quality function. The ideal candidate has a strong IT background in application development and support, but also has deep knowledge of the electrical distribution business and experience in building solutions to test physical hardware.

How you’ll make an impact

Lead multinational teams to deliver IT services for the Quality Function in the Transformers Business Unit.
Manage all vendor contracts and deliverables required to support the portfolio.
Plan and manage the annual budget process for the portfolio and develop a multi-year strategic roadmap.
Define and oversee IT governance processes and ensure compliance with Hitachi Energy Project Management standards.
Develop a governance process with the business team to manage the backlog of change requests and implement changes in line with Hitachi guidelines.
Work with the business to define, plan, and execute new projects within the portfolio.
Support the business in defining end-to-end process excellence and efficiencies to improve and simplify business processes.
Recruit and manage teams, oversee execution of all projects, and track actuals and forecasts per Finance requirements.

Your background

Strong IT background in application development, maintenance and support
Knowledge of electrical engineering applications fundamentals and experience with engineering or device testing solutions and protocols
Strong project management skills
Knowledge of finance, budgeting and financial reporting.
Ability to communicate effectively with business users as well as technical teams.
Ability to speak and write fluently in English, as well as creating all required documentation in English

More about us


We pride ourselves on offering a holistic range of competitive benefit programs to support your financial, physical and mental wellbeing and personal development. We want you to truly thrive with us – in work and out.

Qualified individuals with a disability may request a reasonable accommodation if you are unable or limited in your ability to use or access the Hitachi Energy career site as a result of your disability. You may request reasonable accommodations by completing a general inquiry form on our website. Please include your contact information and specific details about your required accommodation to support you during the job application process.

This is solely for job seekers with disabilities requiring accessibility assistance or an accommodation in the job application process. Messages left for other purposes will not receive a response.",Córdoba,Todos
Operario/a de Panadería en Supermercado con Discapacidad – Córdoba,Fundación Prode,Pozoblanco,1 mil € (Proporcionado por la empresa),+ 30 d,"4,2","Detalles del trabajo

Estudios
Sin estudios

Discapacidad
Con Discapacidad

Experiencia
2 Años

Salario
Sin especificar

Sector
Atención Sociosanitaria
Descripción del trabajo

Desde Fundación PRODE buscamos incorporar a nuestro equipo un/a operario/a de panadero/a para trabajar en supermercado, realizando tareas de reposición de productos de panadería.

REQUISITOS:

– Certificado de discapacidad igual o superior al 33% (imprescindible)
– Formación en manipulación de alimentos.
– Valorable Carnet de Conducir y vehículo propio.

DETALLES:

– Horario: Turno de tarde, de 15:00 a 22:30.
– Ubicación: Córdoba.
– Salario: 1381 €/brutos.
– Incorporación Inmediata.",Córdoba,Todos
Educador/a Social “con experiencia en discapacidad” para Jaén Capital,Fundación Prode,Pozoblanco,18 mil € - 23 mil € (Proporcionado por la empresa),+ 30 d,"4,2","Detalles del trabajo

Estudios
Grado

Discapacidad
Con Discapacidad

Experiencia
2 Años

Salario
entre 18.000 a 23.000

Sector
Atención Sociosanitaria
Descripción del trabajo



Desde nuestra entidad estamos buscando un Educador/a Social para Jaén Capital que debe acreditar lo siguiente:




Formación Universitaria en Educación Social
Formación Valorable: Formación específica en metodología de Atención Centrada en la Persona.



Funciones:



Miembro del equipo técnico.
Planificación, ejecución y seguimiento de cada PIVI de las personas participantes.
Formación grupal en áreas propias de sus competencias.
Planificación y seguimiento de las actuaciones propias en el hogar.
Coordinación de las personas Referentes de Emancipación.



Valores importantes para este puesto:



– El respeto de la dignidad, autonomía, incluida la libertad de tomar las propias decisiones, e independencia de las personas– – La no discriminación.

– La participación e inclusión plena y efectiva en la sociedad.

– El respeto por la diferencia y la aceptación de las personas con discapacidad.

– La igualdad de oportunidades.

– La accesibilidad.

– La igualdad entre hombre y mujer.

– El respeto y el derecho a preservar la identidad.

– El derecho a la vida independiente y en comunidad.

– La prevención de la institucionalización.

– La libertad de elección y control de los apoyos y cuidados.

– El derecho a la salud y al bienestar personal.




Jornada completa alterna en turno de mañana o tarde. Disponibilidad

telefónica alternando turnos con los demás miembros del equipo técnico ante las incidencias recibidas a través del Teléfono de Emergencia.",Córdoba,Todos
ADMINISTRATIVO/A CON DISCAPACIDAD – CÓRDOBA,Fundación Prode,Pozoblanco,1 mil € (Proporcionado por la empresa),+ 30 d,"4,2","Detalles del trabajo

Estudios
ESO

Discapacidad
Con Discapacidad

Experiencia
2 Años

Salario
Sin especificar

Sector
Otros
Descripción del trabajo

En Fundación PRODE buscamos incorporar a una persona para el puesto de Administrativo/a, con una discapacidad reconocida igual o superior al 33%, siempre que sea compatible con las funciones del puesto.

DETALLES DEL PUESTO:

– Horario: 08:00 a 15:00 horas.
– Modalidad: Presencial (al menos en la fase inicial).
– Duración inicial: 1 mes.
– Salario: 1.381 € brutos/mes

VALORABLE:

– Carnet de conducir y vehículo propio.
– Experiencia en el uso de Office 365 (Excell)
– Destrezas informáticas y manejo fluido del ordenador.

(Experiencia: Experiencia requerida Office 365 y destrezas ocn el ordenador.

Trabajo presencial inicialmente, con posterior teletrabajo tras una previa formación.

Duración inicial: 1 mes.

Salario: 1381 €/brutos.",Córdoba,Todos
ORIENTADOR/A EDUCATIVO – JAÉN (CON DISCAPACIDAD),Fundación Prode,Pozoblanco,No especificado,+ 30 d,"4,2","Detalles del trabajo

Estudios
Grado

Discapacidad
Con Discapacidad

Experiencia
2 Años

Salario
Sin especificar

Sector
Otros
Descripción del trabajo

Fundación PRODE busca incorporar un/a Orientador/a Educativo en Jaén, para el curso escolar 2025/2026, con discapacidad reconocida igual o superior al 33% compatible con el puesto.

Duración del contrato: Curso escolar 2025/2026
Jornada laboral: Media jornada – 19,5 horas semanales, con horario flexible adaptado a las necesidades del centro.
Horario: Mañanas
Salario: 885 € brutos mensuales

REQUISITOS:

– Titulación universitaria en Psicología o Psicopedagogía (imprescindible).
– Certificado de discapacidad igual o superior al 33%
– Se valorará experiencia en:

Intervención conductual
Trabajo con alumnado con Necesidades Educativas Especiales (NEE)
Coordinación con equipos docentes y familias.

FUNCIONES PRINCIPALES:

– Asesoramiento a tutores y familias.
– Evaluación psicopedagógica del alumnado.
– Diseño de programas de intervención individualizados.
– Intervención directa con el alumnado.
– Colaboración con el quipo educativo.
– Otras funciones propias del puesto.",Córdoba,Todos
