Titulo,Empresa,Localizacion,Salario,Fecha_Publicacion,Valoracion_Empresa,Descripcion_Completa,Busqueda_Ciudad,Busqueda_Puesto
Dependiente/a tienda de ropa,Domestiko,España,2 mil € (Proporcionado por la empresa),+ 30 d,"4,2","Buscamos a una persona con experiencia previa demostrable en tiendas de ropa para unirse a nuestro equipo.

Se ofrece un contrato indefinido con jornada completa. La remuneración es de 1590 euros brutos mensuales, lo que incluye la parte proporcional de las pagas extraordinarias.

Las responsabilidades principales estarán relacionadas con las tareas habituales de atención al cliente y gestión en un establecimiento de moda.",Albacete,Todos
Auxiliar administrativo/a,Domestiko,España,1 mil € (Proporcionado por la empresa),+ 30 d,"4,2","Buscamos un auxiliar administrativo/a con formación de grado medio en gestión administrativa o grado superior en administración y finanzas. Se requiere una experiencia mínima de 12 meses en un puesto similar.

Se ofrece un contrato temporal de seis meses, con opción a prórroga, a jornada parcial de 37 horas semanales. El salario bruto mensual es de 1184 euros, sin incluir las pagas extraordinarias prorrateadas. El horario será de 09:30 a 13:30 y de 17:00 a 20:00.

Las tareas principales incluirán la atención al cliente, la gestión de llamadas telefónicas, el trabajo con comunidades de vecinos y la tramitación de transferencias de vehículos.",Albacete,Todos
Bibliotecario municipal,Domestiko,España,No especificado,15 días,"4,2","Se busca profesional para el puesto de bibliotecario municipal en el Ayuntamiento de El Ballestero, Albacete.

La jornada laboral será completa y se requiere que los candidatos posean el título de Diplomado Universitario.

Este puesto de carácter temporal es una oportunidad para integrarse en la administración local, desempeñando funciones esenciales para la comunidad.",Albacete,Todos
Dependiente/a de confiteria - pasteleria,Domestiko,España,No especificado,+ 30 d,"4,2","Se busca personal para confitería y pastelería. Se valorará la experiencia previa en puestos similares y, si se dispone de él, el carné de conducir B será un punto a favor.

Se trata de una posición con contrato indefinido, dedicada a una jornada parcial de 25 horas semanales. La remuneración se establecerá de acuerdo con el Convenio Colectivo de Obradores de Confitería, Pastelería y Masas Fritas de Albacete.

Las responsabilidades del puesto incluirán las tareas habituales propias de la actividad en una confitería-pastelería.",Albacete,Todos
Recepcionista atención al cliente (M/F),ITT International Trucks & Tractors,España,No especificado,3 días,"4,2","Albacete - Francia

¡Únete a ITT EUROSAMA!
Con cuatro centros operativos y un equipo de más de 40 profesionales experimentados, ITT EUROSAMA
encarna la excelencia y la proximidad en la distribución de material agrícola.
Somos una empresa de tamaño humano que valora la proximidad, la capacidad de respuesta y el espíritu de equipo.
Unirse a nuestros equipos significa contribuir a servir a los agricultores con rigor, pasión y experiencia en el día a día.
Serás responsable de las tareas que se le asignen en nuestra agencia de Pau (64).
Puesto vacante con contrato indefinido, a cubrir lo antes posible.

¿Y SI FUERAS TÚ?
Tus misiones, si las aceptas…

Recibir a los clientes (en persona y por teléfono).
Planificar las citas según el calendario del taller
Recibir los equipos en el taller respetando los procedimientos
Abrir y gestionar las órdenes de reparación
Elaborar los presupuestos de reparación
Asesorar a los clientes sobre las intervenciones que deben realizarse
Realizar el seguimiento de los trabajos e informar a los clientes
Organizar la devolución de los materiales tras la intervención
Velar por la satisfacción y la fidelización de los clientes

Esta lista no es exhaustiva. En función de la actividad, el colaborador podrá tener que realizar tareas adicionales. Todas estas tareas se llevarán a cabo en perfecta coherencia con nuestra política en materia de seguridad, medio ambiente y calidad.

Habilidades requeridas

Capacidad de acogida y excelentes habilidades interpersonales.
Organización y rigor administrativo.
Buena gestión de prioridades.
Dominio de las herramientas informáticas.
Se valorará el conocimiento del sector de la maquinaria agrícola o de los equipos técnicos.

Perfil buscado

Formación administrativa o comercial (se valorará título de bachillerato o dos años de estudios superiores)
Se valorará experiencia en servicio posventa, en taller de maquinaria agrícola o en un sector
de actividad similar
Dinámico, autónomo y orientado al servicio al cliente

¡No lo dude más y envíanos tu CV!

Sector

Agricultura

Departamento

Administración

País

Francia",Albacete,Todos
Ayudante de panadería,Domestiko,España,1 mil € (Proporcionado por la empresa),+ 30 d,"4,2","Buscamos a alguien que eche una mano en la panadería, ayudando al panadero en todo lo necesario. Esto incluye desde pesar los ingredientes con precisión hasta preparar las masas, amasar, darles forma y encargarse de que todo salga perfecto del horno.

También tendrás que mantener la zona de trabajo y todo el equipo impecables, ocuparte de empaquetar los productos y, si te animas, de decorarlos. Es fundamental que todo se haga siguiendo las recetas al pie de la letra y cumpliendo con las normas de higiene y seguridad alimentaria más estrictas.

Se valorará que tengas al menos 12 meses de experiencia en trabajos similares, como panadero o pastelero. Se ofrece un contrato indefinido, con incorporación inmediata y un horario nocturno, de 1:00 a 8:00, para una jornada completa. El salario bruto mensual es de 1.496,72 €, incluyendo las pagas extras prorrateadas.",Albacete,Todos
Tecnico sistemas informáticos,Domestiko,España,No especificado,+ 30 d,"4,2","Se busca profesional para la gestión y mantenimiento integral de sistemas informáticos, redes y comunicaciones. El puesto requiere una formación reglada como Técnico en Explotación de Sistemas Informáticos, siendo este requisito indispensable para la candidatura.

Se ofrece una contratación laboral de carácter indefinido con una jornada completa. La remuneración bruta anual se sitúa en 25.000 €. Este puesto se enmarca dentro del convenio colectivo del Comercio de Albacete.",Albacete,Todos
Administrativo/a de campa,Domestiko,España,No especificado,+ 30 d,"4,2","Se busca profesional administrativo para gestionar la documentación completa de vehículos, incluyendo el control administrativo del stock. También se encargará de la facturación y el control económico, abarcando el envío de facturas, la gestión de albaranes y las operaciones de cobros y pagos.

Será responsable de la atención y coordinación con diversos interlocutores, como clientes, aseguradoras, gestorías y transportistas, para resolver cualquier tipo de incidencia que pueda surgir. Además, deberá asegurar el cumplimiento de las normativas vigentes, tanto las generales como las medioambientales.

Se ofrece un proyecto temporal de dos a tres meses con posibilidades de desarrollo dentro de una compañía de referencia en el sector logístico de automoción. La jornada será completa, de lunes a viernes, en horario de 09:00 a 18:00 horas. Se requiere formación profesional de Grado Medio o Superior en Administración y Gestión o Administración y Finanzas, así como experiencia administrativa previa. Es imprescindible el dominio de herramientas ofimáticas y programas de gestión ERP, y se valorará la experiencia en control de stock de vehículos y facturación.",Albacete,Todos
Vendedor/a Joyería - C.I. Albacete (36h),TOUS Jewelry,España,No especificado,17 días,"4,2","Descripción:

¿Quieres formar parte de un equipo donde la colaboración y el buen rollo son la base de todo? ¿Disfrutas asesorando, creando estilismos únicos con producto exclusivo, y formando parte de los momentos especiales de tus clientes? Si es así…. ¡Sigue leyendo!

No dejes escapar esta oportunidad en nuestra tienda de Albacete:

Contrato Interinidad.
Jornada de turno de tarde, de 36h semanales.
Horario de lunes a domingo de 15 a 21 con posibilidad de hacer partido por necesidades de la venta

¿Aceptas el reto?

El propósito de TOUS es crear un mundo de alegría, tanto para nuestros clientes como para nuestros equipos.

¿Qué te ofrecemos?

Espacio de creatividad: Pondrás en práctica tus habilidades y conocimientos ideando looks personalizados para cada cliente, ¡cada día será diferente!
Sé tú mismx: Queremos que seas auténticx y te sientas cómodx en tu faceta TOUS, por esto tendrás opción de elegir el uniforme que mejor te represente y lo podrás completar luciendo nuestrxs productos.
Equipo con alegría e ilusión: Si desprendes buenas vibras y buen rollo este es tu TEAM . El compañerismo y la calidad humana de nuestras personas son lo primero, nuestra prioridad es que el cliente se vaya siempre con una sonrisa.
Formación y Desarrollo: Estamos comprometidxs con tu desarrollo. Te formaremos de forma continua en nuestro producto, visual merchandising, customer experience, kpis y.… ¡mucho más! Para que te atrevas, aprendas y te retes cada día para brillar con nosotrxs.
Virtual coffee chats: tendrás conversaciones con parte del equipo directivo comercial dónde intercambiarás ideas, experiencias y proyectos.
TOUS Connect: ¡toda la información que necesitas con un solo clic! Contarás con una intranet corporativa para mantenerte al tanto de todo lo que está pasando en la compañía. Además, podrás compartir impresiones y experiencias a través de nuestra red social Yammer
Flexibilidad en tu salario: podrás destinar una parte de tu salario a servicios como seguro de salud, tarjeta comida o cursos de formación personalizados, ahorrándote impuestos.
30% de descuento en todos nuestros productos. Además, podrás disfrutar de ventas especiales durante todo el año. Si no lo eres ya, acabarás convirtiéndote en un #TOUSLover.

¿Qué te hará triunfar en esta posición?

Ser apasionadx del producto y de la moda. Si además te fascina el estilismo y ayudar a nuestrxs clientes a expresarse a través de sus looks, ¡el éxito es tuyo!
Si tienes experiencia como vendedor/a será ideal, pero si no es así ¡no te preocupes! te formaremos sobre el producto y te daremos tips para ofrecer una experiencia de compra única al cliente, ¡creemos en tu potencial!
Tener buenas habilidades comunicativas para poder conectar con nuestrxs clientes
Dominar idiomas te ayudará a conseguir más objetivos de venta ya que podrás atender a clientes internacionales.

Si quieres que la posición sea tuya, inscríbete ahora a la oferta.

Sé tú mism@, la clave del éxito es TU ACTITUD. Are you IN?

¡TE ESPERAMOS!",Albacete,Todos
Dependiente/a de perfumería,Domestiko,España,No especificado,+ 30 d,"4,2","Se busca dependiente o dependienta para una conocida cadena de tiendas especializada en perfumería y droguería. La tienda está situada en Albacete.

Las responsabilidades del puesto incluyen la atención directa a los clientes, asegurando una buena experiencia de compra. También se encargará de mantener los productos en los lineales, gestionar la caja registradora y realizar tareas de almacén, incluyendo el control del stock para garantizar que siempre haya disponibilidad.

Se ofrece un contrato temporal con la posibilidad real de incorporarse de forma indefinida a la plantilla. La jornada laboral es completa, con un horario de lunes a sábado, cubriendo turnos de mañana y tarde.


Experiencia previa en tiendas del sector.
Experiencia mínima de 1 años en las funciones.
Residencia en ubicación de la zona.",Albacete,Todos
Ayudante de camarero/a,Domestiko,España,1 mil € (Proporcionado por la empresa),+ 30 d,"4,2","Buscamos un ayudante de camarero/a con al menos 10 meses de experiencia previa en puestos similares. Es indispensable contar con el carnet de manipulador de alimentos en vigor para poder desempeñar las funciones requeridas.

Se ofrece un contrato indefinido a jornada completa. La remuneración prevista es de 1184 euros brutos mensuales, a lo que se sumarán las pagas extras correspondientes. El horario de trabajo se establecerá de mutuo acuerdo con la empresa.

Las responsabilidades del puesto incluyen la preparación y limpieza de mesas, la reposición constante de suministros esenciales como servilletas y cubiertos, y el mantenimiento general del orden en el área de servicio. También se asistirá en la entrega de platos y bebidas, y se colaborará con los camareros para atender las necesidades de los clientes, contribuyendo así a una experiencia agradable para todos.",Albacete,Todos
Mozo/a de almacen,Domestiko,España,No especificado,19 días,"4,2","Buscamos una persona para trabajar en almacén en Hellín (Albacete).

Se requiere experiencia previa de al menos 6 meses en tareas similares. Es necesario contar con el permiso de conducir B y demostrar ser una persona responsable y con iniciativa en el puesto.

Se ofrece un contrato indefinido a jornada completa, con horario a determinar de lunes a viernes. El salario bruto mensual será de 1620,22 euros, que incluye la prorrata de las pagas extraordinarias, según el Convenio Colectivo de Comercio de Albacete. Las funciones principales consistirán en la preparación y carga de mercancías tanto en el almacén como en los vehículos de reparto.",Albacete,Todos
Auxiliar de clínica estética / recepcionista – atención paciente y ventas,Clínica Médico Estética Dr. Mario García Aroca,España,No especificado,9 días,"4,2","CLÍNICA DE MEDICINA ESTÉTICA – ALBACETE

Buscamos auxiliar (chico o chica) de clínica estética para próxima apertura.

Funciones:

Recepción y atención al paciente
Gestión de agenda y cobros
Asistencia a doctor/es en tratamientos
Limpiezas faciales y tratamientos estéticos básicos
Control, limpieza y mantenimiento de aparatología estética
Preparación de cabina y material sanitario
Venta y asesoramiento de tratamientos y productos
Apoyo en redes sociales y seguimiento de pacientes.
…
Requisitos:
Experiencia en clínica estética o centro médico-estético
Conocimientos de aparatología (láser, radiofrecuencia, presoterapia, etc.)
Perfil comercial y excelente trato con el paciente
Organización, iniciativa y capacidad de trabajo en equipo

Se ofrece:

Media jornada inicialmente
Formación en medicina estética
Estabilidad laboral

Tipo de puesto: Media jornada, Contrato en prácticas

Beneficios:

Opción a contrato indefinido
Programa de formación
Uniforme proporcionado

Ubicación del trabajo: Empleo presencial",Albacete,Todos
Repartidor/a,Domestiko,España,No especificado,+ 30 d,"4,2","Repartidor/a para cubrir rutas de paquetería en localidades cercanas a Villarrobledo. Se requiere que los candidatos cuenten con el carnet de conducir vigente y una experiencia demostrable de al menos 12 meses en puestos similares de reparto.

El puesto implica un contrato de trabajo temporal con una duración estimada de tres meses. La jornada laboral será parcial, de 20 horas semanales, distribuidas de lunes a viernes.

La remuneración ofrecida asciende a 870 euros brutos al mes, incluyendo la parte proporcional de las pagas extraordinarias.",Albacete,Todos
Sales Assistant,Silbon,España,No especificado,+ 30 d,"4,2","SILBON, NOTHING IS CASUAL

¿Te apasiona la moda y quieres formar parte de un equipo dinámico en constante crecimiento?

En Silbon, la marca cordobesa de las dos raquetas estamos buscando talento para unirse a nuestro equipo.

Desde nuestros inicios en 2009, hemos tenido un propósito claro: conectar la marca con nuevos segmentos de clientes a través de nuestra esencia: el diseño y elegancia, la calidad, la normalidad y el compromiso social y medioambiental reforzado con una visión clara: la búsqueda constante de la diferenciación, sorprender para liderar.

Contamos con más de 130 tiendas y más de 500 colaboradores en la compañía entre España, Portugal, Francia y México.

Silbon es moda, pero también es pasión y estilo de vida.

Dress to live, dress to last.

Descripción de la oferta:

Buscamos diferentes perfiles de Sales Assistant de 12h para nuestra tienda ubicada en Albacete.

Perfil profesional & responsabilidades:

Ofrecer una excelente experiencia de compra a nuestros clientes y fidelizarlos.
Actitud positiva, proactiva y entusiasta.
Capacidad de adaptación y flexibilidad.
Manejo de indicadores para ayudar a alcanzar los objetivos comerciales.
Gusto por la moda, sobre todo el universo masculino y conocimiento de Sastrería.
Vocación de servicio para ayudar a satisfacer las necesidades de nuestros clientes.
Recepción de mercancía, colocación y visual merchandising.
Valoramos experiencia en puesto similar
Se valorará tu movilidad geográfica

Ofrecemos:

Desarrollo profesional con posibilidades de crecimiento profesional
Un excelente entorno profesional en moda premium
Salario acorde al nivel de responsabilidad

¡No dudes en apuntarte a nuestra oferta y desarrolla tu carrera profesional con nosotros!",Albacete,Todos
Administrativo de almacén,DISTRIBUCIONES TÉCNICAS TRESCOLOR (PYH EUROPA SLU),España,16 mil € - 20 mil € (Proporcionado por la empresa),2 días,"4,2","Buscamos incorporar una persona para puesto híbrido de almacén y tienda, con fuerte componente de control, organización y gestión administrativa.

Funciones principales:

Recepción y verificación de mercancía.
Control de stock y ubicación.
Preparación y verificación de pedidos.
Creación y gestión de albaranes.
Control de precios y documentación.
Atención al cliente en mostrador.
Gestión de incidencias y seguimiento.

Qué buscamos:

Persona organizada y metódica.
Capacidad de concentración y atención al detalle.
Valorable experiencia en ERP.
Mentalidad estructurada y orientada a procesos.
Capacidad para trabajar en equipo.
Iniciativa para mejorar el día a día dentro del sistema establecido.

Ofrecemos:

Entorno estable y con procesos definidos.
Trabajo en equipo.
Jornada completa de lunes a viernes.
Estabilidad laboral.

Tipo de puesto: Jornada completa, Contrato indefinido

Sueldo: 16.000,00€-20.000,00€ al año

Educación:

FP Grado Medio (Deseable)

Experiencia:

control de stock y gestión de albaranes: 2 años (Deseable)

Ubicación del trabajo: Empleo presencial",Albacete,Todos
Ayudante de panadero/a,Domestiko,España,No especificado,+ 30 d,"4,2","Se busca ayudante de panadero/a para colaborar en un obrador. Es deseable que la persona cuente con experiencia previa en trabajos similares dentro del sector de la panadería o pastelería.

También se valora positivamente la posesión del permiso de conducir clase B, lo que podría ser útil para ciertas tareas o desplazamientos relacionados con el puesto.

La oferta contempla un contrato laboral de carácter indefinido, con una jornada de trabajo a tiempo completo. La remuneración se establecerá de acuerdo con lo estipulado en el Convenio Colectivo de Obradores de Confitería, Pastelería y Masas Fritas de Albacete.",Albacete,Todos
